worker_id,age,gender,education_level,experience_years,job_role,skill_score,daily_wage,work_hours,site_type,city_tier,safety_training,accident_history,attendance_rate,contractor_rating,project_deadline_days,weather_condition,productivity_score
713,40,Female,Diploma,19,Engineer,1,1159,6,Residential,Tier3,Yes,2,0.73,4.7,116,Rainy,32.5
714,39,Male,Diploma,17,Electrician,0,1399,8,Commercial,Tier2,No,3,0.84,3.2,92,Rainy,34.5
715,35,Male,,17,Mason,1,866,7,Infrastructure,Tier3,No,2,0.96,3.4,18,Normal,37.7
716,43,Female,,6,Supervisor,0,433,10,Infrastructure,Tier3,No,3,0.64,3.8,111,Normal,18.4
717,33,Male,,7,Engineer,0,1032,10,Residential,Tier1,No,3,0.95,2.8,94,Normal,46.5
718,33,Female,Diploma,3,Mason,1,698,9,Commercial,Tier2,No,3,0.63,3.7,70,Normal,13.7
719,45,Male,,6,Supervisor,0,485,7,Residential,Tier2,Yes,3,0.96,3.4,79,Extreme,44.4
720,27,Female,Diploma,10,Engineer,0,1123,8,Infrastructure,Tier2,No,3,0.85,2.7,34,Extreme,25.8
721,22,Female,Diploma,4,Mason,1,773,10,Residential,Tier2,No,2,0.86,4.8,92,Rainy,25.0
722,39,Male,Diploma,5,Electrician,0,1061,9,Residential,Tier2,Yes,3,0.85,4.8,15,Extreme,37.1
723,42,Male,HighSchool,10,Electrician,1,1270,6,Residential,Tier1,Yes,3,0.66,2.8,52,Extreme,41.6
724,51,Male,Degree,0,Electrician,0,588,7,Residential,Tier3,Yes,3,0.7,3.3,105,Rainy,30.4
725,53,Male,HighSchool,20,Electrician,0,862,9,Commercial,Tier1,No,1,0.93,2.9,23,Rainy,51.6
726,53,Male,Diploma,6,Supervisor,1,1379,6,Residential,Tier2,Yes,2,0.65,4.3,13,Rainy,37.4
727,20,Male,Diploma,2,Supervisor,0,1109,6,Residential,Tier2,No,2,0.66,2.8,17,Rainy,30.0
728,23,Female,HighSchool,17,Electrician,1,1333,9,Commercial,Tier2,No,2,0.77,4.8,76,Extreme,26.7
729,33,Male,HighSchool,1,Engineer,0,1256,10,Infrastructure,Tier3,No,3,0.64,3.0,49,Normal,16.5
730,28,Male,Diploma,8,Engineer,0,1092,7,Commercial,Tier2,No,0,0.7,3.5,114,Normal,43.8
731,38,Male,HighSchool,6,Engineer,0,1239,7,Commercial,Tier2,Yes,1,0.8,2.6,25,Extreme,36.4
732,51,Female,Diploma,14,Engineer,0,428,6,Infrastructure,Tier1,Yes,3,0.67,3.2,41,Normal,37.8
733,50,Male,,15,Supervisor,1,1483,7,Residential,Tier2,Yes,2,0.89,3.4,109,Normal,40.1
734,32,Female,,20,Electrician,1,1298,10,Infrastructure,Tier3,Yes,0,0.91,3.3,82,Normal,51.6
735,23,Female,Degree,5,Supervisor,0,726,10,Commercial,Tier3,No,3,0.97,4.5,91,Rainy,21.7
736,56,Female,,11,Engineer,0,721,9,Infrastructure,Tier1,No,1,0.92,3.7,41,Extreme,52.7
737,50,Male,HighSchool,19,Supervisor,0,1097,7,Residential,Tier2,No,1,0.85,3.0,23,Normal,41.3
738,28,Female,HighSchool,5,Supervisor,0,1040,10,Commercial,Tier3,Yes,2,0.64,4.4,36,Extreme,12.5
739,43,Male,Diploma,20,Electrician,1,983,10,Infrastructure,Tier1,Yes,3,0.79,4.7,99,Normal,30.0
740,33,Male,,14,Mason,0,527,7,Commercial,Tier2,No,3,0.84,4.9,105,Rainy,30.0
741,60,Female,,11,Engineer,1,1088,7,Residential,Tier2,Yes,0,0.93,3.0,65,Extreme,44.9
742,53,Female,,0,Electrician,1,817,10,Infrastructure,Tier2,No,2,0.97,2.9,78,Extreme,34.8
743,48,Female,Degree,20,Electrician,1,1013,9,Commercial,Tier3,Yes,0,0.68,3.8,38,Normal,44.4
744,60,Male,Degree,14,Mason,0,757,9,Residential,Tier1,Yes,1,0.95,2.5,94,Normal,54.4
745,25,Male,HighSchool,17,Electrician,1,495,8,Residential,Tier1,Yes,2,0.85,4.7,79,Normal,38.7
746,55,Male,HighSchool,1,Electrician,0,933,6,Commercial,Tier3,No,0,0.87,3.6,103,Normal,49.5
747,47,Female,HighSchool,19,Mason,0,1417,6,Commercial,Tier2,Yes,1,0.62,3.0,10,Normal,33.1
748,42,Male,HighSchool,17,Engineer,1,621,7,Commercial,Tier2,No,1,0.79,3.0,24,Extreme,39.9
749,46,Female,,10,Supervisor,1,1262,9,Infrastructure,Tier3,No,2,0.69,4.7,30,Normal,19.4
750,37,Male,HighSchool,9,Electrician,0,497,9,Infrastructure,Tier2,No,0,0.83,4.6,14,Normal,45.9
751,33,Male,Degree,7,Supervisor,1,734,9,Commercial,Tier1,Yes,2,0.87,4.2,16,Normal,45.9
752,22,Male,Diploma,5,Mason,0,636,6,Infrastructure,Tier2,Yes,2,0.71,3.6,24,Extreme,35.5
753,19,Male,HighSchool,10,Engineer,0,958,6,Commercial,Tier1,Yes,2,0.93,3.8,77,Rainy,49.4
754,58,Female,HighSchool,0,Electrician,0,1060,8,Commercial,Tier1,No,0,0.83,3.5,48,Extreme,43.6
755,20,Male,HighSchool,19,Supervisor,1,1015,8,Commercial,Tier3,Yes,0,0.61,3.1,39,Rainy,48.9
756,40,Female,Degree,12,Mason,1,853,6,Residential,Tier1,No,2,0.81,2.6,23,Normal,32.6
757,26,Female,Diploma,2,Engineer,1,1325,10,Residential,Tier1,No,0,0.76,3.0,95,Rainy,44.4
758,30,Male,Diploma,11,Mason,0,490,6,Commercial,Tier2,Yes,2,0.7,2.9,32,Normal,45.9
759,55,Female,Diploma,1,Supervisor,0,1182,8,Infrastructure,Tier1,No,1,0.72,5.0,47,Rainy,45.3
760,46,Male,HighSchool,11,Electrician,0,1147,6,Residential,Tier3,Yes,1,0.72,3.3,12,Rainy,36.7
761,60,Female,HighSchool,11,Engineer,1,716,10,Commercial,Tier1,Yes,1,0.78,2.6,35,Extreme,30.7
762,28,Female,Diploma,18,Engineer,0,1055,9,Residential,Tier2,Yes,2,0.77,4.0,105,Extreme,41.4
763,56,Male,Degree,19,Supervisor,1,1105,10,Commercial,Tier1,No,2,0.74,3.8,42,Rainy,54.1
764,57,Male,,1,Supervisor,0,842,8,Residential,Tier2,Yes,3,0.88,2.9,39,Rainy,40.1
765,33,Male,Degree,19,Supervisor,1,839,7,Residential,Tier2,No,0,0.81,2.8,75,Rainy,53.1
766,36,Male,HighSchool,5,Supervisor,1,1461,8,Infrastructure,Tier3,No,2,0.72,3.1,77,Rainy,33.3
767,34,Male,HighSchool,4,Engineer,0,581,10,Residential,Tier2,Yes,0,0.69,4.6,11,Extreme,54.8
768,49,Female,,19,Mason,0,1145,6,Commercial,Tier2,Yes,3,0.81,3.6,83,Rainy,22.9
769,47,Male,Degree,6,Electrician,0,857,6,Commercial,Tier1,No,3,0.61,4.1,40,Normal,32.4
770,45,Male,Diploma,11,Mason,1,1329,10,Infrastructure,Tier2,Yes,3,0.9,3.1,98,Normal,39.9
771,50,Female,Diploma,10,Supervisor,1,1152,9,Commercial,Tier2,Yes,2,0.91,2.6,88,Normal,23.4
772,54,Female,Diploma,6,Electrician,0,1204,10,Infrastructure,Tier3,No,3,0.62,3.4,120,Normal,15.6
773,55,Female,,12,Supervisor,1,1145,7,Residential,Tier1,No,2,0.93,2.9,30,Rainy,30.8
774,20,Male,Diploma,20,Engineer,1,802,8,Infrastructure,Tier1,Yes,3,0.65,4.2,15,Rainy,41.6
775,36,Female,Degree,16,Electrician,0,619,10,Commercial,Tier2,No,0,0.86,3.4,118,Extreme,43.2
776,30,Female,Diploma,16,Engineer,0,647,10,Commercial,Tier1,Yes,3,0.87,2.5,72,Rainy,40.0
777,57,Male,HighSchool,7,Mason,0,1341,10,Commercial,Tier3,Yes,1,0.82,4.5,109,Extreme,49.5
778,56,Female,HighSchool,8,Engineer,0,736,10,Commercial,Tier1,Yes,1,0.98,3.6,67,Normal,52.6
779,27,Female,Diploma,4,Supervisor,1,872,8,Residential,Tier1,Yes,1,0.86,3.0,57,Rainy,48.2
780,31,Male,Degree,1,Mason,1,649,6,Residential,Tier3,No,0,0.85,4.3,47,Extreme,59.7
781,35,Male,,16,Electrician,1,442,7,Commercial,Tier2,Yes,0,0.86,4.9,62,Normal,56.6
782,54,Male,Degree,3,Engineer,1,1104,8,Residential,Tier2,Yes,3,0.61,4.8,117,Extreme,29.1
783,18,Female,,15,Electrician,0,1439,10,Commercial,Tier3,Yes,0,0.96,4.3,17,Normal,54.3
784,41,Male,,9,Electrician,0,800,10,Commercial,Tier3,No,3,0.63,2.5,102,Extreme,33.9
785,58,Female,,0,Electrician,0,1272,8,Residential,Tier1,Yes,1,0.83,3.0,88,Rainy,40.4
786,42,Female,,19,Engineer,1,1155,7,Residential,Tier2,Yes,1,0.98,2.8,64,Normal,47.1
787,49,Female,HighSchool,15,Mason,0,1051,8,Infrastructure,Tier2,No,1,0.65,3.7,68,Rainy,44.9
788,51,Male,Degree,13,Engineer,1,1361,6,Residential,Tier2,Yes,2,0.88,2.6,51,Normal,57.9
789,53,Female,HighSchool,11,Supervisor,0,828,8,Commercial,Tier3,No,0,0.95,2.7,62,Rainy,52.9
790,39,Female,,6,Engineer,1,519,9,Infrastructure,Tier1,No,3,0.61,3.1,83,Rainy,19.8
791,19,Male,,3,Electrician,1,595,7,Commercial,Tier3,Yes,3,0.7,3.6,90,Rainy,30.3
792,19,Female,Diploma,16,Electrician,1,1284,10,Commercial,Tier3,No,0,0.8,3.9,37,Rainy,34.6
793,42,Male,Diploma,1,Engineer,0,1421,7,Residential,Tier3,No,0,0.8,4.2,67,Normal,46.9
794,47,Male,Degree,4,Mason,0,1163,9,Infrastructure,Tier1,No,0,0.96,4.2,87,Normal,55.6
795,39,Female,Diploma,17,Electrician,0,1432,10,Infrastructure,Tier2,No,1,0.84,4.8,107,Rainy,30.1
796,55,Male,Degree,13,Electrician,1,928,7,Commercial,Tier1,No,2,0.69,3.5,37,Extreme,53.3
797,24,Female,HighSchool,8,Engineer,1,1115,10,Commercial,Tier2,Yes,1,0.8,4.6,65,Normal,36.6
798,30,Female,Diploma,6,Electrician,0,1242,8,Residential,Tier1,No,1,0.7,2.6,15,Normal,36.8
799,48,Female,HighSchool,16,Electrician,0,607,9,Residential,Tier3,No,0,0.87,4.1,38,Extreme,34.4
800,49,Female,HighSchool,5,Engineer,0,1095,6,Infrastructure,Tier3,No,1,0.8,2.8,78,Extreme,20.5
801,31,Male,HighSchool,18,Electrician,0,691,7,Infrastructure,Tier3,No,3,0.9,4.6,81,Extreme,35.2
802,52,Male,Diploma,13,Supervisor,0,770,7,Residential,Tier2,Yes,0,0.86,4.8,35,Extreme,54.5
803,34,Female,Diploma,14,Mason,1,828,9,Commercial,Tier2,No,1,0.96,2.9,42,Rainy,38.0
804,35,Male,Degree,7,Mason,0,596,8,Infrastructure,Tier3,No,3,0.83,4.9,68,Extreme,35.1
805,49,Male,Diploma,4,Electrician,1,1456,6,Infrastructure,Tier2,Yes,0,0.81,3.6,36,Rainy,40.8
806,39,Female,Diploma,13,Supervisor,0,1074,6,Residential,Tier1,No,3,1.0,3.9,88,Normal,44.5
807,50,Female,,9,Electrician,1,1107,10,Infrastructure,Tier1,No,0,0.79,4.4,64,Rainy,53.9
808,60,Female,,7,Engineer,0,1067,7,Residential,Tier2,No,2,0.94,4.9,55,Normal,29.9
809,34,Male,Diploma,13,Mason,0,751,9,Residential,Tier2,Yes,1,0.83,3.4,39,Extreme,36.7
810,34,Female,,10,Electrician,0,612,7,Commercial,Tier2,No,3,0.7,5.0,97,Extreme,22.8
811,60,Female,Degree,12,Electrician,1,1089,6,Commercial,Tier3,Yes,1,0.97,2.8,66,Rainy,47.8
812,54,Male,Diploma,14,Supervisor,1,630,6,Commercial,Tier1,Yes,2,0.76,3.4,89,Rainy,45.6
813,48,Female,HighSchool,6,Mason,0,724,6,Infrastructure,Tier2,Yes,0,0.9,4.5,56,Rainy,39.2
814,51,Male,Degree,9,Supervisor,0,1351,8,Commercial,Tier2,No,2,0.9,3.2,90,Rainy,43.1
815,36,Female,,16,Electrician,0,913,7,Residential,Tier3,No,2,0.96,3.1,33,Normal,22.2
816,37,Female,Degree,10,Supervisor,1,713,9,Commercial,Tier3,Yes,3,0.99,3.2,66,Rainy,21.2
817,58,Male,Diploma,1,Electrician,1,737,10,Commercial,Tier1,Yes,0,0.87,3.7,69,Extreme,57.5
818,39,Male,Diploma,15,Electrician,1,425,9,Commercial,Tier3,Yes,0,0.95,5.0,65,Extreme,59.3
819,54,Male,HighSchool,1,Electrician,0,509,7,Commercial,Tier3,No,2,0.69,4.8,42,Extreme,21.9
820,18,Female,,15,Electrician,0,1200,9,Residential,Tier3,Yes,2,0.86,3.9,18,Normal,20.3
821,51,Female,,12,Engineer,1,406,7,Commercial,Tier1,No,0,0.68,3.5,82,Rainy,49.4
822,36,Female,,1,Supervisor,0,427,9,Residential,Tier2,Yes,2,0.84,3.3,87,Rainy,20.9
823,25,Female,Diploma,11,Engineer,1,712,8,Infrastructure,Tier2,No,2,0.9,4.1,30,Extreme,38.7
824,37,Female,,18,Mason,1,1320,10,Residential,Tier3,Yes,3,0.88,4.4,73,Rainy,30.8
825,56,Male,,6,Engineer,1,1359,10,Commercial,Tier2,No,0,0.96,2.6,74,Rainy,59.6
826,19,Male,HighSchool,6,Engineer,1,1344,8,Commercial,Tier2,No,0,0.82,2.6,72,Rainy,40.8
827,40,Male,Diploma,8,Electrician,0,888,7,Commercial,Tier3,No,0,0.76,5.0,78,Extreme,54.6
828,24,Female,,6,Engineer,1,903,7,Infrastructure,Tier3,No,0,0.77,4.8,91,Rainy,45.8
829,19,Male,Degree,19,Electrician,1,1074,7,Residential,Tier1,No,1,0.91,2.7,97,Rainy,69.1
830,50,Male,Diploma,19,Mason,0,965,7,Infrastructure,Tier1,Yes,0,0.72,4.6,112,Rainy,55.9
831,47,Female,Degree,2,Electrician,1,766,6,Commercial,Tier1,No,2,0.81,3.4,89,Rainy,43.6
832,18,Female,,12,Engineer,1,787,8,Commercial,Tier1,No,1,0.64,4.2,41,Normal,33.4
833,26,Female,HighSchool,13,Electrician,0,717,9,Residential,Tier2,Yes,0,0.8,4.2,34,Rainy,41.7
834,18,Male,Diploma,5,Engineer,1,495,7,Infrastructure,Tier2,No,0,0.9,5.0,32,Normal,54.9
835,27,Female,,12,Electrician,1,1439,6,Infrastructure,Tier3,Yes,0,0.91,4.0,43,Extreme,31.6
836,36,Female,Diploma,5,Mason,0,639,7,Residential,Tier2,No,0,0.88,3.7,116,Normal,53.7
837,59,Male,Degree,4,Mason,1,1404,10,Commercial,Tier1,No,0,0.79,2.9,58,Extreme,51.4
838,44,Female,HighSchool,18,Electrician,0,1333,7,Commercial,Tier3,Yes,1,0.81,2.7,86,Normal,42.2
839,37,Female,Diploma,19,Supervisor,1,751,9,Commercial,Tier3,No,1,0.73,3.5,13,Extreme,45.3
840,47,Female,Degree,6,Mason,1,861,8,Commercial,Tier2,No,1,0.77,4.6,58,Rainy,40.4
841,40,Female,Degree,19,Engineer,0,1116,8,Residential,Tier3,No,3,0.97,4.0,78,Rainy,37.1
842,19,Female,Diploma,18,Engineer,0,521,6,Infrastructure,Tier3,Yes,0,0.81,3.1,97,Normal,32.6
843,34,Male,Degree,7,Supervisor,1,994,8,Commercial,Tier2,Yes,3,0.97,4.1,59,Normal,35.5
844,22,Female,Diploma,8,Supervisor,0,1086,6,Commercial,Tier3,No,1,0.82,4.5,74,Rainy,22.2
845,35,Male,Diploma,8,Engineer,1,1050,8,Residential,Tier1,No,3,0.8,4.0,32,Normal,35.0
846,33,Female,,9,Mason,1,651,6,Infrastructure,Tier2,No,0,0.72,3.2,36,Extreme,34.1
847,26,Female,Diploma,13,Mason,0,1043,7,Commercial,Tier3,No,1,0.77,3.5,39,Extreme,30.3
848,48,Female,Diploma,1,Mason,0,1245,10,Commercial,Tier3,Yes,2,0.86,4.4,84,Rainy,25.3
849,19,Female,Diploma,1,Engineer,0,857,9,Commercial,Tier3,Yes,2,0.99,4.8,97,Rainy,28.3
850,20,Female,,10,Supervisor,0,869,7,Commercial,Tier2,Yes,2,0.97,2.9,120,Normal,33.4
851,26,Male,,11,Electrician,1,1121,10,Residential,Tier3,No,1,0.74,3.8,93,Extreme,40.7
852,33,Male,Diploma,14,Supervisor,1,451,9,Commercial,Tier2,Yes,2,0.98,3.7,15,Rainy,46.8
853,48,Male,Degree,2,Supervisor,0,1072,10,Residential,Tier3,Yes,0,0.75,2.8,60,Normal,59.6
854,20,Female,HighSchool,8,Supervisor,0,836,8,Residential,Tier3,Yes,0,0.61,3.1,22,Normal,26.0
855,45,Male,HighSchool,17,Supervisor,0,776,9,Infrastructure,Tier3,No,1,0.61,4.3,81,Normal,45.1
856,45,Male,,13,Electrician,0,1181,7,Residential,Tier3,No,1,0.68,3.5,24,Normal,37.3
857,42,Male,Diploma,4,Supervisor,0,869,8,Infrastructure,Tier3,No,0,0.64,3.2,71,Rainy,53.0
858,18,Male,HighSchool,7,Mason,1,418,8,Infrastructure,Tier1,Yes,0,0.72,4.2,75,Normal,57.5
859,40,Male,HighSchool,9,Mason,1,526,7,Infrastructure,Tier1,Yes,0,0.8,5.0,20,Extreme,54.5
860,20,Male,Degree,0,Electrician,0,1296,6,Infrastructure,Tier1,No,3,0.73,4.2,75,Rainy,43.4
861,26,Male,Diploma,17,Supervisor,0,832,9,Commercial,Tier3,Yes,1,0.96,3.6,56,Extreme,56.9
862,49,Female,Diploma,9,Mason,0,1476,10,Commercial,Tier2,Yes,2,0.62,3.1,90,Normal,32.9
863,35,Male,Degree,5,Supervisor,1,1370,6,Commercial,Tier2,Yes,0,0.95,4.3,113,Normal,60.1
864,25,Female,Degree,19,Engineer,1,995,10,Commercial,Tier3,Yes,3,0.71,2.8,112,Extreme,23.9
865,56,Male,HighSchool,18,Electrician,1,1265,6,Infrastructure,Tier3,Yes,3,0.85,3.4,17,Normal,43.4
866,38,Female,,1,Supervisor,1,1282,10,Infrastructure,Tier1,Yes,1,0.65,3.7,84,Rainy,35.9
867,60,Female,Diploma,18,Supervisor,0,1184,8,Infrastructure,Tier1,No,1,0.74,4.2,55,Normal,49.6
868,26,Male,,19,Electrician,1,1181,6,Infrastructure,Tier2,No,2,0.81,4.0,60,Rainy,52.9
869,27,Male,HighSchool,15,Supervisor,1,754,8,Residential,Tier1,No,3,0.77,2.7,26,Normal,27.7
870,41,Male,,20,Electrician,1,1063,8,Infrastructure,Tier1,No,2,0.72,3.7,118,Normal,35.0
871,48,Male,Degree,3,Electrician,1,610,9,Infrastructure,Tier1,No,3,0.81,2.8,51,Normal,45.9
872,39,Male,,14,Mason,1,581,8,Commercial,Tier1,Yes,1,0.74,2.8,42,Extreme,43.6
873,42,Female,Degree,3,Mason,1,713,8,Infrastructure,Tier1,No,3,0.94,4.9,65,Rainy,25.7
874,36,Male,Diploma,15,Supervisor,0,605,8,Infrastructure,Tier3,No,0,0.68,3.3,13,Rainy,52.3
875,42,Male,Diploma,15,Supervisor,1,1187,7,Commercial,Tier3,Yes,0,0.97,3.8,60,Rainy,59.3
876,36,Male,Diploma,11,Engineer,0,883,6,Commercial,Tier3,No,3,0.85,3.2,69,Normal,20.9
877,22,Male,Degree,4,Supervisor,0,820,9,Residential,Tier2,Yes,3,0.7,4.2,69,Normal,31.2
878,32,Female,HighSchool,0,Supervisor,0,567,6,Commercial,Tier2,No,1,0.97,4.7,51,Extreme,48.4
879,31,Male,,12,Electrician,0,1208,6,Residential,Tier1,No,2,0.96,3.0,86,Rainy,49.8
880,50,Female,,12,Engineer,0,688,6,Residential,Tier1,Yes,1,0.63,4.1,116,Normal,43.2
881,50,Female,Diploma,8,Mason,0,989,8,Commercial,Tier2,No,0,0.65,4.4,61,Normal,40.0
882,45,Female,,18,Engineer,0,1375,9,Residential,Tier3,Yes,1,0.65,4.4,99,Rainy,35.4
883,24,Male,,17,Engineer,0,983,7,Commercial,Tier1,Yes,1,0.89,3.4,26,Extreme,48.3
884,47,Female,HighSchool,6,Supervisor,1,816,9,Commercial,Tier1,No,1,0.65,3.9,62,Rainy,35.4
885,19,Female,Diploma,19,Electrician,0,1147,9,Residential,Tier2,No,3,0.83,2.6,10,Rainy,18.9
886,28,Female,Diploma,4,Supervisor,1,1031,8,Commercial,Tier3,Yes,2,0.92,4.7,91,Rainy,17.8
887,42,Male,Degree,7,Electrician,1,1047,9,Residential,Tier1,No,1,0.8,2.5,34,Rainy,51.7
888,54,Female,HighSchool,17,Mason,0,522,6,Residential,Tier1,No,3,0.6,3.2,82,Normal,28.1
889,53,Male,Diploma,19,Mason,0,699,8,Residential,Tier3,Yes,0,0.86,4.5,97,Rainy,61.9
890,35,Male,Degree,13,Supervisor,1,807,9,Infrastructure,Tier3,Yes,2,0.79,4.0,83,Extreme,52.9
891,52,Female,,3,Electrician,0,1477,6,Commercial,Tier2,Yes,0,0.94,3.5,104,Normal,36.7
892,40,Female,HighSchool,14,Engineer,1,431,7,Residential,Tier3,No,3,0.9,3.8,97,Rainy,16.0
893,18,Female,HighSchool,0,Electrician,1,853,8,Commercial,Tier3,No,1,0.78,3.5,52,Extreme,38.2
894,24,Male,,11,Engineer,1,1065,6,Residential,Tier1,Yes,0,0.65,2.7,31,Normal,55.3
895,31,Male,HighSchool,13,Engineer,0,802,7,Commercial,Tier1,Yes,1,0.61,3.6,35,Rainy,37.5
896,28,Female,Diploma,8,Engineer,1,1268,7,Infrastructure,Tier2,Yes,3,0.69,4.5,60,Extreme,15.6
897,60,Male,Diploma,7,Mason,1,1350,10,Commercial,Tier3,No,3,0.62,2.5,24,Extreme,28.7
898,44,Female,Degree,10,Mason,1,790,7,Infrastructure,Tier1,No,1,0.86,4.4,63,Rainy,53.8
899,28,Male,HighSchool,18,Electrician,1,959,8,Commercial,Tier3,No,1,0.75,4.2,38,Rainy,31.4
900,40,Male,Diploma,9,Electrician,0,1231,8,Commercial,Tier2,No,1,0.95,4.5,95,Extreme,41.1
901,42,Female,Diploma,7,Engineer,0,651,10,Residential,Tier2,No,0,0.6,4.2,96,Normal,41.5
902,28,Female,HighSchool,3,Engineer,0,1351,7,Residential,Tier2,Yes,0,0.63,4.6,63,Extreme,34.5
903,46,Female,,1,Mason,1,477,8,Commercial,Tier3,Yes,3,0.94,4.2,37,Normal,30.1
904,48,Male,Degree,12,Mason,0,1111,10,Commercial,Tier3,Yes,2,0.72,4.6,99,Normal,38.8
905,39,Male,Degree,18,Engineer,0,1237,9,Infrastructure,Tier3,No,1,0.81,4.3,66,Normal,60.4
906,19,Male,Diploma,6,Supervisor,1,765,8,Infrastructure,Tier1,Yes,2,0.63,2.6,29,Extreme,40.6
907,58,Female,,3,Supervisor,1,873,8,Residential,Tier3,No,3,0.81,3.6,90,Normal,21.3
908,55,Male,,19,Electrician,1,1481,8,Infrastructure,Tier1,Yes,0,0.85,2.7,85,Normal,56.9
909,32,Female,Degree,4,Mason,1,1487,7,Commercial,Tier1,Yes,2,0.61,4.2,71,Normal,25.4
910,26,Male,,9,Supervisor,0,894,10,Infrastructure,Tier3,Yes,2,0.66,2.6,108,Extreme,35.3
911,20,Male,HighSchool,4,Electrician,0,1072,8,Infrastructure,Tier1,No,0,0.94,2.7,80,Normal,55.8
912,39,Female,Degree,16,Engineer,1,447,8,Infrastructure,Tier3,No,3,0.66,4.8,27,Extreme,29.2
913,27,Male,Degree,9,Supervisor,0,1126,6,Commercial,Tier2,Yes,1,0.62,4.5,94,Rainy,54.7
914,30,Female,Diploma,6,Supervisor,0,1450,7,Residential,Tier2,No,0,0.72,4.5,75,Rainy,34.4
915,32,Female,HighSchool,4,Electrician,1,563,9,Residential,Tier2,No,2,0.79,3.8,29,Extreme,33.6
916,37,Male,Diploma,9,Supervisor,1,900,9,Infrastructure,Tier2,No,1,0.71,4.2,101,Rainy,39.5
917,57,Male,,9,Supervisor,0,593,9,Commercial,Tier3,Yes,3,0.83,4.3,41,Rainy,39.5
918,58,Female,HighSchool,15,Engineer,0,879,9,Residential,Tier3,Yes,1,0.72,4.2,92,Extreme,42.3
919,32,Male,,0,Engineer,0,577,9,Commercial,Tier2,No,2,0.77,4.0,24,Extreme,38.0
920,54,Male,Degree,8,Engineer,1,936,7,Residential,Tier1,No,1,0.77,4.0,35,Rainy,44.6
921,39,Male,HighSchool,7,Mason,1,1189,8,Residential,Tier3,Yes,0,0.79,2.6,91,Extreme,46.1
922,58,Male,Degree,13,Engineer,0,1289,7,Commercial,Tier2,No,0,0.78,3.5,79,Normal,58.3
923,30,Female,Diploma,13,Electrician,1,812,10,Infrastructure,Tier2,No,2,0.76,2.9,21,Rainy,39.7
924,51,Male,Degree,6,Electrician,1,717,6,Infrastructure,Tier2,Yes,0,0.87,2.6,40,Extreme,59.2
925,60,Female,Diploma,12,Supervisor,0,1498,8,Commercial,Tier3,Yes,2,0.91,4.5,106,Extreme,38.0
926,42,Male,,10,Engineer,1,452,8,Commercial,Tier2,No,2,0.74,3.6,59,Rainy,29.6
927,26,Male,HighSchool,9,Engineer,0,1432,10,Residential,Tier1,No,2,0.96,4.5,76,Normal,50.1
928,30,Male,,14,Engineer,0,1410,8,Residential,Tier2,No,3,0.76,4.2,22,Extreme,32.4
929,35,Male,Degree,19,Supervisor,0,854,7,Commercial,Tier3,No,3,0.96,2.7,15,Extreme,31.7
930,28,Female,Diploma,13,Supervisor,1,1481,8,Commercial,Tier1,Yes,2,0.65,4.8,36,Rainy,29.5
931,45,Female,HighSchool,0,Engineer,0,1385,7,Commercial,Tier1,No,1,0.91,3.5,109,Rainy,33.2
932,21,Male,HighSchool,15,Supervisor,0,412,6,Infrastructure,Tier1,Yes,0,0.95,3.1,12,Rainy,56.5
933,58,Female,Diploma,0,Mason,1,921,6,Commercial,Tier3,Yes,0,0.64,4.0,72,Normal,25.4
934,39,Male,,17,Electrician,1,1159,9,Commercial,Tier1,Yes,0,0.9,4.2,29,Normal,58.9
935,37,Female,,2,Mason,1,789,8,Infrastructure,Tier2,Yes,2,0.68,3.0,105,Extreme,19.2
936,21,Female,HighSchool,6,Supervisor,0,1354,9,Commercial,Tier3,No,0,0.86,4.3,102,Extreme,47.6
937,41,Male,Degree,3,Engineer,0,1126,6,Commercial,Tier3,No,0,0.62,3.1,73,Extreme,38.1
938,33,Male,Diploma,3,Electrician,0,470,10,Infrastructure,Tier2,Yes,3,0.98,3.4,56,Normal,26.3
939,52,Male,,19,Engineer,0,1105,7,Infrastructure,Tier3,No,3,0.79,4.3,14,Rainy,20.5
940,55,Female,HighSchool,12,Supervisor,0,924,6,Commercial,Tier2,Yes,3,0.8,2.5,56,Extreme,25.0
941,54,Female,Degree,4,Electrician,0,1034,10,Commercial,Tier2,Yes,2,0.87,3.6,66,Rainy,48.6
942,21,Female,,12,Electrician,0,684,7,Infrastructure,Tier2,Yes,3,0.95,2.8,106,Rainy,19.2
943,47,Female,HighSchool,2,Mason,1,1211,9,Infrastructure,Tier2,Yes,3,0.89,4.5,33,Rainy,33.4
944,40,Female,Degree,9,Engineer,0,1336,6,Residential,Tier2,No,0,0.64,3.6,10,Rainy,43.1
945,53,Male,Degree,2,Supervisor,0,1340,8,Infrastructure,Tier3,Yes,1,0.69,4.3,45,Extreme,34.0
946,48,Female,HighSchool,11,Mason,1,549,8,Commercial,Tier3,No,2,0.96,4.8,78,Normal,31.1
947,21,Female,Degree,14,Engineer,1,604,9,Residential,Tier3,No,3,0.8,3.4,21,Extreme,33.4
948,36,Male,Degree,14,Mason,0,621,7,Residential,Tier1,Yes,0,0.66,3.6,61,Extreme,63.4
949,48,Male,HighSchool,19,Electrician,1,404,6,Commercial,Tier1,No,3,0.61,2.9,47,Rainy,26.1
