candidate_id,gender,age_group,v_age,group_identity,education_level,department,job_level,university_tier,zip_group,gender_code,grp_identity,age_group_code,education_code,department_code,job_level_code,university_tier_code,zip_group_code,referral_flag,years_experience,interview_score_pct,num_prev_jobs,gpa,hiring_decision_hired,dataset_category
CAND-02874,Male,20-29,20,Minority_Class,Associate,Legal,Senior,Unranked,Urban_High,0.0,1.0,0,1,6,2,3.0,0,0,0,96.8,4,2.56,0,recruitment and hiring data
CAND-02875,Female,40-49,42,Majority_Class,High School,Sales,Mid,Tier3,Urban_High,1.0,0.0,2,0,4,1,2.0,0,0,18,47.6,7,3.28,1,recruitment and hiring data
CAND-02876,Male,20-29,22,Majority_Class,Master,HR,Mid,Tier1,Urban_High,0.0,0.0,0,3,3,1,0.0,0,0,0,48.8,5,3.32,1,recruitment and hiring data
CAND-02877,Male,20-29,21,Minority_Class,Bachelor,HR,Mid,Tier2,Suburban,0.0,1.0,0,2,3,1,1.0,2,0,0,59.3,5,,1,recruitment and hiring data
CAND-02878,Male,30-39,31,Minority_Class,Bachelor,Operations,Mid,Tier2,Rural,0.0,1.0,1,2,5,1,,3,0,7,67.3,6,3.35,0,recruitment and hiring data
CAND-02879,Female,40-49,45,Minority_Class,Bachelor,Legal,Senior,Tier2,Urban_High,1.0,1.0,2,2,6,2,1.0,0,0,13,41.6,3,3.57,0,recruitment and hiring data
CAND-02880,Male,30-39,30,Minority_Class,Master,Engineering,Junior,Tier3,Suburban,0.0,1.0,1,3,0,0,2.0,2,0,5,72.4,2,,0,recruitment and hiring data
CAND-02881,Male,30-39,35,Majority_Class,Bachelor,Operations,Manager,Unranked,Urban_High,0.0,0.0,1,2,5,4,3.0,0,1,12,94.5,2,3.45,1,recruitment and hiring data
CAND-02882,Female,30-39,34,Majority_Class,Bachelor,Operations,Junior,Tier3,Urban_Mid,1.0,0.0,1,2,5,0,2.0,1,1,5,44.3,4,2.65,0,recruitment and hiring data
CAND-02883,Male,30-39,35,Majority_Class,Bachelor,Engineering,Mid,Tier3,Urban_High,0.0,0.0,1,2,0,1,2.0,0,0,12,67.4,4,3.07,1,recruitment and hiring data
CAND-02884,Male,50-59,54,Majority_Class,Associate,Operations,Junior,Tier2,Urban_Mid,0.0,0.0,3,1,5,0,,1,0,19,76.5,5,2.28,0,recruitment and hiring data
CAND-02885,Male,20-29,26,Majority_Class,Master,Marketing,Mid,Tier2,Urban_Mid,0.0,0.0,0,3,1,1,1.0,1,0,4,74.2,3,3.11,0,recruitment and hiring data
CAND-02886,Non-Binary,40-49,40,Minority_Class,Bachelor,Engineering,Mid,Unranked,Urban_High,2.0,1.0,2,2,0,1,3.0,0,0,10,88.4,4,3.65,1,recruitment and hiring data
CAND-02887,Male,50-59,52,Majority_Class,Master,Operations,Junior,Tier3,Suburban,0.0,0.0,3,3,5,0,2.0,2,0,23,59.4,1,3.13,1,recruitment and hiring data
CAND-02888,Male,50-59,55,Minority_Class,Master,Operations,Manager,Tier3,Suburban,0.0,,3,3,5,4,2.0,2,0,21,88.8,3,3.42,1,recruitment and hiring data
CAND-02889,Female,20-29,20,Majority_Class,PhD,Engineering,Mid,Tier2,Urban_Mid,1.0,0.0,0,4,0,1,1.0,1,1,0,60.3,2,3.22,0,recruitment and hiring data
CAND-02890,Female,30-39,36,Majority_Class,Bachelor,Sales,Mid,Tier1,Urban_Mid,1.0,0.0,1,2,4,1,0.0,1,1,7,54.9,3,2.84,1,recruitment and hiring data
CAND-02891,Male,40-49,43,Majority_Class,Associate,Operations,Mid,Tier3,Suburban,0.0,0.0,2,1,5,1,2.0,2,1,8,87.5,3,3.02,1,recruitment and hiring data
CAND-02892,Female,20-29,22,Majority_Class,Bachelor,Finance,Junior,Tier1,Urban_Mid,1.0,0.0,0,2,2,0,0.0,1,1,0,56.6,1,3.63,1,recruitment and hiring data
CAND-02893,Female,50-59,59,Minority_Class,High School,Sales,Mid,Tier3,Rural,1.0,1.0,3,0,4,1,2.0,3,0,21,73.9,3,3.42,0,recruitment and hiring data
CAND-02894,Female,40-49,48,Minority_Class,Master,Finance,Mid,Tier3,Rural,1.0,1.0,2,3,2,1,2.0,3,0,13,55.1,9,2.82,0,recruitment and hiring data
CAND-02895,Male,40-49,40,Minority_Class,Master,Sales,Mid,Tier3,Suburban,0.0,1.0,2,3,4,1,2.0,2,0,13,49.7,3,2.48,0,recruitment and hiring data
CAND-02896,Female,20-29,27,Majority_Class,Master,Legal,Lead,Tier1,Rural,1.0,0.0,0,3,6,3,0.0,3,0,7,45.7,4,3.19,1,recruitment and hiring data
CAND-02897,Female,40-49,40,Majority_Class,Bachelor,Sales,Junior,Tier1,Rural,1.0,0.0,2,2,4,0,0.0,3,1,17,69.5,2,2.84,1,recruitment and hiring data
CAND-02898,Male,40-49,44,Majority_Class,Associate,Marketing,Senior,Tier3,Urban_High,0.0,0.0,2,1,1,2,2.0,0,0,12,52.2,2,3.02,1,recruitment and hiring data
CAND-02899,Male,50-59,59,Majority_Class,Bachelor,Operations,Junior,Tier2,Rural,0.0,0.0,3,2,5,0,1.0,3,0,25,62.5,5,2.45,0,recruitment and hiring data
CAND-02900,Male,20-29,27,Minority_Class,Master,Legal,Mid,Tier2,Urban_Mid,0.0,1.0,0,3,6,1,,1,1,6,57.2,3,3.57,0,recruitment and hiring data
CAND-02901,Male,20-29,25,Minority_Class,Bachelor,Finance,Mid,Unranked,Urban_High,0.0,1.0,0,2,2,1,3.0,0,0,0,54.5,3,3.06,0,recruitment and hiring data
CAND-02902,Female,30-39,36,Minority_Class,High School,Sales,Junior,Unranked,Rural,1.0,,1,0,4,0,3.0,3,0,12,51.9,4,3.12,0,recruitment and hiring data
CAND-02903,Male,20-29,27,Majority_Class,Bachelor,Sales,Mid,Tier2,Urban_High,0.0,0.0,0,2,4,1,1.0,0,0,6,67.5,1,2.73,1,recruitment and hiring data
CAND-02904,Male,30-39,35,Minority_Class,PhD,Finance,Mid,Tier3,Suburban,0.0,,1,4,2,1,2.0,2,0,4,29.3,3,2.98,0,recruitment and hiring data
CAND-02905,Female,50-59,55,Majority_Class,Master,Legal,Manager,Tier1,Rural,1.0,0.0,3,3,6,4,0.0,3,0,17,71.1,4,3.16,1,recruitment and hiring data
CAND-02906,Male,30-39,35,Minority_Class,Master,Marketing,Senior,Unranked,Urban_High,0.0,,1,3,1,2,3.0,0,0,8,49.5,1,2.82,0,recruitment and hiring data
CAND-02907,Non-Binary,50-59,54,Majority_Class,Master,Finance,Junior,Unranked,Urban_High,2.0,0.0,3,3,2,0,3.0,0,0,24,48.5,3,3.0,0,recruitment and hiring data
CAND-02908,Male,20-29,27,Majority_Class,Bachelor,Marketing,Junior,Tier2,Urban_Mid,0.0,0.0,0,2,1,0,1.0,1,0,0,47.7,3,3.72,1,recruitment and hiring data
CAND-02909,Male,20-29,21,Majority_Class,Associate,Legal,Junior,Tier3,Suburban,0.0,0.0,0,1,6,0,2.0,2,0,0,68.2,7,2.31,1,recruitment and hiring data
CAND-02910,Male,20-29,26,Minority_Class,Bachelor,Marketing,Junior,Tier3,Rural,0.0,1.0,0,2,1,0,2.0,3,0,2,82.6,2,3.18,1,recruitment and hiring data
CAND-02911,Male,30-39,33,Majority_Class,Bachelor,HR,Senior,Tier3,Suburban,0.0,0.0,1,2,3,2,2.0,2,0,9,63.4,4,2.75,0,recruitment and hiring data
CAND-02912,Male,50-59,50,Majority_Class,Master,Marketing,Lead,Tier2,Urban_High,0.0,0.0,3,3,1,3,1.0,0,1,17,70.2,3,3.7,0,recruitment and hiring data
CAND-02913,Female,20-29,24,Minority_Class,Bachelor,HR,Junior,Tier3,Urban_Mid,1.0,1.0,0,2,3,0,2.0,1,0,0,67.5,2,3.02,0,recruitment and hiring data
CAND-02914,Non-Binary,40-49,42,Majority_Class,Associate,Operations,Mid,Tier1,Suburban,2.0,0.0,2,1,5,1,0.0,2,1,15,71.4,6,2.63,1,recruitment and hiring data
CAND-02915,Male,30-39,33,Majority_Class,Bachelor,Engineering,Mid,Tier2,Suburban,0.0,0.0,1,2,0,1,,2,0,5,53.0,4,3.0,0,recruitment and hiring data
CAND-02916,Female,50-59,56,Majority_Class,Associate,Marketing,Senior,Tier2,Urban_High,1.0,0.0,3,1,1,2,1.0,0,0,21,80.1,2,3.26,0,recruitment and hiring data
CAND-02917,Female,20-29,24,Majority_Class,Bachelor,Finance,Junior,Tier1,Urban_High,1.0,0.0,0,2,2,0,0.0,0,1,2,57.0,1,4.0,0,recruitment and hiring data
CAND-02918,Female,20-29,23,Minority_Class,Bachelor,HR,Manager,Unranked,Urban_Mid,1.0,1.0,0,2,3,4,3.0,1,0,1,64.4,3,2.15,0,recruitment and hiring data
CAND-02919,Male,20-29,20,Minority_Class,Bachelor,Legal,Senior,Tier3,Rural,0.0,,0,2,6,2,2.0,3,1,0,63.2,5,,0,recruitment and hiring data
CAND-02920,Male,30-39,35,Majority_Class,Bachelor,Legal,Manager,Tier2,Rural,0.0,0.0,1,2,6,4,1.0,3,0,12,59.7,2,3.69,0,recruitment and hiring data
CAND-02921,Male,20-29,29,Minority_Class,Bachelor,Engineering,Junior,Tier2,Urban_High,0.0,1.0,0,2,0,0,1.0,0,0,6,76.3,5,,1,recruitment and hiring data
CAND-02922,Female,50-59,55,Majority_Class,Bachelor,Operations,Mid,Tier2,Urban_High,,0.0,3,2,5,1,1.0,0,0,22,68.6,3,3.1,0,recruitment and hiring data
CAND-02923,Female,40-49,46,Majority_Class,Bachelor,Engineering,Senior,Tier3,Urban_Mid,1.0,0.0,2,2,0,2,2.0,1,0,13,34.8,4,2.88,0,recruitment and hiring data
CAND-02924,Male,40-49,40,Majority_Class,Master,Marketing,Senior,Tier2,Rural,0.0,0.0,2,3,1,2,1.0,3,0,15,70.0,3,2.81,0,recruitment and hiring data
CAND-02925,Male,30-39,33,Majority_Class,Associate,Finance,Junior,Tier2,Rural,0.0,0.0,1,1,2,0,1.0,3,1,10,90.2,5,3.02,1,recruitment and hiring data
CAND-02926,Female,20-29,28,Majority_Class,High School,Marketing,Manager,Tier3,Urban_Mid,1.0,0.0,0,0,1,4,2.0,1,1,3,63.2,4,2.95,0,recruitment and hiring data
CAND-02927,Female,30-39,39,Minority_Class,Bachelor,Sales,Lead,Tier3,Urban_High,1.0,,1,2,4,3,2.0,0,0,12,54.9,3,3.58,0,recruitment and hiring data
CAND-02928,Non-Binary,60+,65,Minority_Class,Associate,Engineering,Junior,Tier2,Urban_Mid,2.0,1.0,4,1,0,0,,1,0,31,57.9,6,,0,recruitment and hiring data
CAND-02929,Female,50-59,51,Majority_Class,Bachelor,Sales,Mid,Tier1,Urban_Mid,1.0,0.0,3,2,4,1,0.0,1,0,24,54.3,2,3.29,0,recruitment and hiring data
CAND-02930,Male,50-59,53,Majority_Class,PhD,Sales,Mid,Tier2,Rural,0.0,0.0,3,4,4,1,1.0,3,0,23,51.2,2,2.99,0,recruitment and hiring data
CAND-02931,Female,50-59,55,Minority_Class,Master,HR,Lead,Tier3,Urban_High,1.0,1.0,3,3,3,3,2.0,0,0,24,58.8,3,3.22,0,recruitment and hiring data
CAND-02932,Female,20-29,23,Minority_Class,Bachelor,Legal,Senior,Tier3,Rural,1.0,1.0,0,2,6,2,2.0,3,1,3,58.7,2,3.46,0,recruitment and hiring data
CAND-02933,Male,20-29,29,Minority_Class,Bachelor,Sales,Junior,Tier2,Urban_Mid,0.0,1.0,0,2,4,0,1.0,1,0,7,72.2,1,3.55,0,recruitment and hiring data
CAND-02934,Female,20-29,26,Majority_Class,Associate,Engineering,Junior,Tier1,Urban_Mid,1.0,0.0,0,1,0,0,0.0,1,1,3,54.7,2,3.27,0,recruitment and hiring data
CAND-02935,Female,30-39,32,Minority_Class,Bachelor,Engineering,Junior,Tier2,Rural,1.0,1.0,1,2,0,0,1.0,3,1,9,85.1,0,3.79,0,recruitment and hiring data
CAND-02936,Male,20-29,25,Majority_Class,Bachelor,Finance,Junior,Tier1,Suburban,0.0,0.0,0,2,2,0,0.0,2,0,0,53.8,4,,0,recruitment and hiring data
CAND-02937,Female,30-39,33,Majority_Class,PhD,Marketing,Junior,Tier2,Suburban,,0.0,1,4,1,0,1.0,2,0,10,62.8,3,3.61,1,recruitment and hiring data
CAND-02938,Female,40-49,42,Majority_Class,Bachelor,Finance,Senior,Tier1,Suburban,1.0,0.0,2,2,2,2,0.0,2,1,12,52.0,2,3.42,0,recruitment and hiring data
CAND-02939,Non-Binary,50-59,52,Majority_Class,Bachelor,Finance,Senior,Tier3,Urban_High,2.0,0.0,3,2,2,2,2.0,0,0,18,56.0,1,2.83,0,recruitment and hiring data
CAND-02940,Male,40-49,41,Majority_Class,PhD,Legal,Mid,Unranked,Urban_Mid,0.0,0.0,2,4,6,1,3.0,1,0,12,61.6,2,3.2,1,recruitment and hiring data
CAND-02941,Male,50-59,52,Majority_Class,Master,Marketing,Senior,Tier1,Suburban,0.0,0.0,3,3,1,2,0.0,2,1,17,67.4,2,3.24,0,recruitment and hiring data
CAND-02942,Female,20-29,29,Majority_Class,PhD,Engineering,Junior,Tier3,Urban_High,1.0,0.0,0,4,0,0,2.0,0,0,3,70.6,1,3.04,1,recruitment and hiring data
CAND-02943,Male,20-29,20,Minority_Class,Bachelor,HR,Mid,Tier3,Suburban,0.0,1.0,0,2,3,1,2.0,2,0,0,59.4,1,3.03,1,recruitment and hiring data
CAND-02944,Female,40-49,42,Majority_Class,Bachelor,Legal,Senior,Tier3,Rural,1.0,0.0,2,2,6,2,2.0,3,0,14,43.0,6,2.41,0,recruitment and hiring data
CAND-02945,Female,30-39,38,Majority_Class,Master,Sales,Mid,Tier1,Suburban,1.0,0.0,1,3,4,1,0.0,2,1,12,77.4,4,2.79,1,recruitment and hiring data
CAND-02946,Male,20-29,23,Majority_Class,Bachelor,HR,Mid,Unranked,Suburban,0.0,0.0,0,2,3,1,3.0,2,0,2,53.3,1,2.99,0,recruitment and hiring data
CAND-02947,Male,30-39,32,Minority_Class,Associate,Sales,Junior,Unranked,Urban_High,0.0,1.0,1,1,4,0,3.0,0,0,7,62.0,3,2.84,1,recruitment and hiring data
CAND-02948,Male,20-29,27,Majority_Class,Master,Marketing,Mid,Unranked,Suburban,0.0,0.0,0,3,1,1,3.0,2,0,1,65.7,3,2.71,0,recruitment and hiring data
CAND-02949,Male,30-39,30,Majority_Class,Bachelor,Marketing,Senior,Tier3,Rural,0.0,0.0,1,2,1,2,2.0,3,1,7,63.8,4,3.58,1,recruitment and hiring data
CAND-02950,Non-Binary,30-39,34,Majority_Class,Master,Finance,Mid,Tier1,Suburban,2.0,0.0,1,3,2,1,0.0,2,1,8,45.6,2,3.05,0,recruitment and hiring data
CAND-02951,Female,30-39,30,Minority_Class,PhD,Operations,Junior,Tier2,Urban_Mid,1.0,1.0,1,4,5,0,1.0,1,0,6,71.3,6,4.0,0,recruitment and hiring data
CAND-02952,Female,40-49,46,Minority_Class,Master,Operations,Lead,Unranked,Suburban,1.0,1.0,2,3,5,3,3.0,2,0,17,27.2,7,3.2,0,recruitment and hiring data
CAND-02953,Female,30-39,34,Majority_Class,High School,Marketing,Junior,Tier1,Suburban,1.0,0.0,1,0,1,0,0.0,2,0,12,72.8,1,3.57,1,recruitment and hiring data
CAND-02954,Male,20-29,21,Majority_Class,Bachelor,Sales,Mid,Tier2,Suburban,0.0,0.0,0,2,4,1,1.0,2,0,0,78.9,2,3.01,1,recruitment and hiring data
CAND-02955,Non-Binary,20-29,20,Minority_Class,Master,Operations,Junior,Tier1,Urban_Mid,2.0,,0,3,5,0,0.0,1,1,0,73.3,4,2.8,0,recruitment and hiring data
CAND-02956,Female,30-39,36,Majority_Class,PhD,HR,Lead,Tier2,Urban_High,1.0,0.0,1,4,3,3,1.0,0,0,11,57.3,2,3.22,0,recruitment and hiring data
CAND-02957,Female,40-49,40,Majority_Class,Bachelor,Legal,Senior,Tier2,Suburban,1.0,0.0,2,2,6,2,1.0,2,1,12,62.6,3,3.68,0,recruitment and hiring data
CAND-02958,Female,40-49,42,Majority_Class,Associate,HR,Mid,Unranked,Suburban,1.0,0.0,2,1,3,1,3.0,2,1,12,53.0,3,3.06,0,recruitment and hiring data
CAND-02959,Male,40-49,45,Majority_Class,Master,HR,Senior,Tier3,Urban_Mid,0.0,0.0,2,3,3,2,2.0,1,0,11,65.8,4,3.3,1,recruitment and hiring data
CAND-02960,Female,20-29,25,Majority_Class,Bachelor,Operations,Mid,Tier2,Urban_Mid,1.0,0.0,0,2,5,1,1.0,1,1,1,68.5,3,3.22,0,recruitment and hiring data
CAND-02961,Male,40-49,46,Majority_Class,Bachelor,Legal,Junior,Tier2,Suburban,0.0,0.0,2,2,6,0,1.0,2,0,17,51.9,4,3.06,1,recruitment and hiring data
CAND-02962,Male,30-39,30,Minority_Class,Bachelor,HR,Senior,Tier3,Urban_High,0.0,1.0,1,2,3,2,2.0,0,0,6,63.4,1,3.08,1,recruitment and hiring data
CAND-02963,Male,30-39,36,Minority_Class,Bachelor,Finance,Mid,Tier2,Urban_High,0.0,1.0,1,2,2,1,,0,0,9,59.3,2,2.65,0,recruitment and hiring data
CAND-02964,Non-Binary,30-39,31,Majority_Class,Master,Operations,Senior,Tier3,Urban_Mid,2.0,0.0,1,3,5,2,2.0,1,1,6,76.6,2,3.1,0,recruitment and hiring data
CAND-02965,Female,30-39,35,Minority_Class,Bachelor,HR,Junior,Tier3,Urban_Mid,1.0,1.0,1,2,3,0,2.0,1,0,6,49.7,2,3.39,0,recruitment and hiring data
CAND-02966,Female,30-39,37,Majority_Class,Master,Sales,Junior,Tier2,Suburban,1.0,0.0,1,3,4,0,1.0,2,1,11,68.5,1,3.23,0,recruitment and hiring data
CAND-02967,Female,40-49,44,Majority_Class,High School,Finance,Mid,Tier1,Suburban,1.0,0.0,2,0,2,1,0.0,2,1,15,60.4,7,3.18,1,recruitment and hiring data
CAND-02968,Female,20-29,29,Majority_Class,Bachelor,Legal,Mid,Tier3,Suburban,1.0,0.0,0,2,6,1,2.0,2,0,5,59.5,5,3.43,0,recruitment and hiring data
CAND-02969,Non-Binary,40-49,42,Minority_Class,Bachelor,Finance,Junior,Tier3,Rural,,1.0,2,2,2,0,2.0,3,1,13,70.4,4,3.19,1,recruitment and hiring data
CAND-02970,Male,20-29,27,Minority_Class,Master,Operations,Junior,Tier2,Urban_High,0.0,1.0,0,3,5,0,1.0,0,0,4,60.4,0,3.11,0,recruitment and hiring data
CAND-02971,Male,20-29,27,Minority_Class,Bachelor,Finance,Senior,Unranked,Urban_Mid,0.0,1.0,0,2,2,2,3.0,1,0,5,66.2,3,3.43,1,recruitment and hiring data
CAND-02972,Male,60+,63,Minority_Class,Bachelor,Marketing,Junior,Tier2,Urban_Mid,0.0,1.0,4,2,1,0,1.0,1,1,29,78.3,6,,1,recruitment and hiring data
CAND-02973,Female,60+,67,Minority_Class,Master,Finance,Mid,Tier3,Rural,1.0,1.0,4,3,2,1,2.0,3,0,26,51.7,4,2.99,0,recruitment and hiring data
CAND-02974,Female,20-29,24,Minority_Class,Bachelor,Sales,Mid,Unranked,Suburban,1.0,1.0,0,2,4,1,3.0,2,0,2,64.3,3,3.31,0,recruitment and hiring data
CAND-02975,Male,30-39,34,Minority_Class,Bachelor,Legal,Mid,Unranked,Urban_Mid,0.0,1.0,1,2,6,1,3.0,1,0,7,75.6,2,3.08,0,recruitment and hiring data
CAND-02976,Male,20-29,22,Minority_Class,Bachelor,Operations,Lead,Unranked,Urban_High,0.0,1.0,0,2,5,3,3.0,0,0,0,70.6,3,2.97,0,recruitment and hiring data
CAND-02977,Female,30-39,36,Majority_Class,Bachelor,Operations,Junior,Tier3,Suburban,1.0,0.0,1,2,5,0,2.0,2,1,13,76.4,4,3.17,0,recruitment and hiring data
CAND-02978,Male,50-59,58,Majority_Class,Bachelor,HR,Lead,Tier1,Suburban,0.0,0.0,3,2,3,3,0.0,2,0,22,63.6,4,3.18,0,recruitment and hiring data
CAND-02979,Female,60+,68,Majority_Class,High School,Legal,Senior,Unranked,Urban_Mid,1.0,0.0,4,0,6,2,3.0,1,0,30,69.1,6,2.6,0,recruitment and hiring data
CAND-02980,Non-Binary,40-49,40,Majority_Class,Master,Marketing,Mid,Tier1,Rural,,0.0,2,3,1,1,0.0,3,1,6,75.7,3,3.25,1,recruitment and hiring data
CAND-02981,Male,30-39,30,Majority_Class,Master,HR,Lead,Tier1,Suburban,0.0,0.0,1,3,3,3,0.0,2,1,9,44.7,2,3.93,0,recruitment and hiring data
CAND-02982,Male,40-49,49,Majority_Class,Bachelor,Engineering,Senior,Tier1,Urban_High,0.0,0.0,2,2,0,2,0.0,0,0,21,60.1,4,2.66,1,recruitment and hiring data
CAND-02983,Female,30-39,34,Minority_Class,Bachelor,Marketing,Lead,Unranked,Suburban,1.0,,1,2,1,3,3.0,2,0,7,65.5,1,2.87,0,recruitment and hiring data
CAND-02984,Female,50-59,50,Majority_Class,PhD,Legal,Mid,Tier2,Urban_Mid,1.0,0.0,3,4,6,1,1.0,1,0,21,72.0,4,4.0,1,recruitment and hiring data
CAND-02985,Female,50-59,53,Majority_Class,Bachelor,Sales,Mid,Tier2,Suburban,1.0,0.0,3,2,4,1,1.0,2,1,16,63.9,8,2.73,1,recruitment and hiring data
CAND-02986,Non-Binary,30-39,30,Majority_Class,Master,Marketing,Mid,Tier1,Urban_High,2.0,0.0,1,3,1,1,0.0,0,0,6,79.3,2,3.68,1,recruitment and hiring data
CAND-02987,Male,30-39,31,Minority_Class,High School,Finance,Junior,Tier2,Suburban,0.0,1.0,1,0,2,0,1.0,2,0,4,58.6,4,3.0,0,recruitment and hiring data
CAND-02988,Male,30-39,31,Majority_Class,Bachelor,Marketing,Lead,Tier2,Urban_Mid,0.0,0.0,1,2,1,3,1.0,1,1,10,50.2,3,3.13,1,recruitment and hiring data
CAND-02989,Female,20-29,23,Majority_Class,Master,Finance,Senior,Tier1,Rural,1.0,0.0,0,3,2,2,0.0,3,0,1,70.5,1,3.04,1,recruitment and hiring data
CAND-02990,Female,50-59,57,Minority_Class,Bachelor,HR,Senior,Tier3,Rural,1.0,1.0,3,2,3,2,2.0,3,0,24,59.6,5,3.29,0,recruitment and hiring data
CAND-02991,Male,30-39,31,Majority_Class,Bachelor,Marketing,Lead,Tier3,Urban_Mid,0.0,0.0,1,2,1,3,2.0,1,0,4,54.9,2,2.39,1,recruitment and hiring data
CAND-02992,Female,30-39,38,Majority_Class,Master,Marketing,Manager,Tier2,Urban_Mid,1.0,0.0,1,3,1,4,1.0,1,1,9,81.5,2,3.18,1,recruitment and hiring data
CAND-02993,Female,30-39,38,Majority_Class,Master,Sales,Junior,Tier3,Suburban,1.0,0.0,1,3,4,0,2.0,2,0,12,70.0,3,2.92,0,recruitment and hiring data
CAND-02994,Male,50-59,51,Majority_Class,Master,Engineering,Senior,Tier1,Suburban,0.0,0.0,3,3,0,2,0.0,2,0,18,72.8,3,2.26,1,recruitment and hiring data
CAND-02995,Male,20-29,20,Minority_Class,Bachelor,Marketing,Mid,Tier1,Rural,0.0,1.0,0,2,1,1,0.0,3,1,0,84.1,3,3.6,0,recruitment and hiring data
CAND-02996,Female,50-59,59,Majority_Class,Bachelor,HR,Mid,Tier3,Suburban,1.0,0.0,3,2,3,1,,2,1,29,56.4,2,2.15,0,recruitment and hiring data
CAND-02997,Male,50-59,59,Majority_Class,Master,Finance,Manager,Tier3,Suburban,0.0,0.0,3,3,2,4,2.0,2,0,26,82.0,2,4.0,1,recruitment and hiring data
CAND-02998,Male,60+,68,Majority_Class,PhD,HR,Lead,Tier2,Urban_High,0.0,0.0,4,4,3,3,1.0,0,0,29,70.0,5,3.38,1,recruitment and hiring data
CAND-02999,Male,30-39,31,Majority_Class,Master,Legal,Senior,Tier3,Urban_High,0.0,0.0,1,3,6,2,2.0,0,0,7,57.9,5,2.49,1,recruitment and hiring data
CAND-03000,Female,20-29,27,Minority_Class,Master,Operations,Mid,Tier3,Urban_Mid,1.0,1.0,0,3,5,1,2.0,1,0,2,60.9,2,3.7,0,recruitment and hiring data
CAND-03001,Female,30-39,32,Majority_Class,Associate,Operations,Senior,Tier1,Suburban,1.0,0.0,1,1,5,2,0.0,2,0,2,63.2,0,,0,recruitment and hiring data
CAND-03002,Female,30-39,30,Majority_Class,Master,Sales,Mid,Tier2,Urban_High,1.0,,1,3,4,1,1.0,0,0,4,74.4,1,2.78,1,recruitment and hiring data
CAND-03003,Male,20-29,20,Majority_Class,Master,Operations,Junior,Tier1,Urban_High,0.0,0.0,0,3,5,0,0.0,0,0,0,48.8,3,2.29,0,recruitment and hiring data
CAND-03004,Female,40-49,49,Majority_Class,Master,Marketing,Mid,Tier2,Urban_Mid,1.0,0.0,2,3,1,1,1.0,1,0,19,40.0,4,2.71,0,recruitment and hiring data
CAND-03005,Female,30-39,31,Majority_Class,Bachelor,Legal,Junior,Tier1,Rural,1.0,0.0,1,2,6,0,0.0,3,0,4,51.5,1,2.76,0,recruitment and hiring data
CAND-03006,Female,50-59,56,Minority_Class,Master,Engineering,Mid,Tier2,Suburban,,1.0,3,3,0,1,1.0,2,0,24,60.2,5,3.47,0,recruitment and hiring data
CAND-03007,Female,20-29,25,Minority_Class,High School,Engineering,Senior,Unranked,Urban_High,1.0,1.0,0,0,0,2,3.0,0,1,3,69.6,1,3.63,0,recruitment and hiring data
CAND-03008,Male,40-49,41,Minority_Class,Bachelor,Marketing,Junior,Tier2,Urban_High,0.0,1.0,2,2,1,0,1.0,0,0,19,59.5,4,2.54,1,recruitment and hiring data
CAND-03009,Female,40-49,43,Minority_Class,Bachelor,Engineering,Senior,Tier2,Urban_Mid,1.0,1.0,2,2,0,2,,1,0,19,66.0,5,3.22,0,recruitment and hiring data
CAND-03010,Male,40-49,41,Minority_Class,Master,HR,Junior,Unranked,Rural,,1.0,2,3,3,0,3.0,3,0,13,84.2,6,2.27,0,recruitment and hiring data
CAND-03011,Female,50-59,50,Majority_Class,Bachelor,Finance,Mid,Tier2,Rural,1.0,0.0,3,2,2,1,1.0,3,1,19,40.6,4,3.22,1,recruitment and hiring data
CAND-03012,Male,40-49,42,Minority_Class,Master,Marketing,Mid,Tier3,Suburban,0.0,1.0,2,3,1,1,2.0,2,0,12,63.4,2,4.0,0,recruitment and hiring data
CAND-03013,Male,50-59,53,Minority_Class,Bachelor,Operations,Senior,Unranked,Suburban,0.0,1.0,3,2,5,2,3.0,2,0,17,94.0,4,2.3,1,recruitment and hiring data
CAND-03014,Male,30-39,39,Minority_Class,High School,Finance,Senior,Tier3,Rural,0.0,,1,0,2,2,2.0,3,0,6,56.5,3,2.64,0,recruitment and hiring data
CAND-03015,Female,30-39,34,Majority_Class,Associate,Engineering,Mid,Tier1,Urban_High,1.0,0.0,1,1,0,1,0.0,0,0,6,51.2,4,3.43,1,recruitment and hiring data
CAND-03016,Male,20-29,24,Majority_Class,Master,Sales,Junior,Tier2,Urban_Mid,0.0,0.0,0,3,4,0,1.0,1,0,5,71.3,3,3.48,1,recruitment and hiring data
CAND-03017,Female,20-29,26,Minority_Class,Bachelor,Legal,Senior,Tier3,Suburban,1.0,1.0,0,2,6,2,,2,0,6,54.6,3,2.68,0,recruitment and hiring data
CAND-03018,Male,20-29,29,Minority_Class,Associate,Finance,Mid,Unranked,Rural,0.0,1.0,0,1,2,1,3.0,3,0,5,77.9,2,3.76,0,recruitment and hiring data
CAND-03019,Male,20-29,27,Minority_Class,Master,Legal,Mid,Tier2,Suburban,0.0,1.0,0,3,6,1,1.0,2,0,4,94.7,1,2.73,0,recruitment and hiring data
CAND-03020,Female,20-29,28,Majority_Class,Bachelor,Legal,Junior,Tier1,Urban_Mid,1.0,0.0,0,2,6,0,0.0,1,0,2,61.9,4,3.85,0,recruitment and hiring data
